,hhid,year,region,work10t12,work13t15,work16t18,uct,femaleh,satth,hhsize,f0t6,m0t6,f7t12,m7t12,f13t15,f16t18,f19t60,m13t15,m16t18,m19t60,f61,m61,quint,rural,treatement,pretreatment,posttreatment,treated,ptreat
106,120503000609.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,5,0.2,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 3,Rural,1.0,1.0,0.0,1.0,0.31772718
107,120503000609.0,2006,Sumatra,0.0,0.0,0.0,1,Male,Primary,5,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 4,Rural,1.0,0.0,1.0,1.0,0.18719712
108,120503000610.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.08894821
109,120503000610.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.08894821
110,120503000612.0,2005,Sumatra,0.0,0.0,0.0,0,Female,Senior secondary,2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.18006374
111,120503000612.0,2006,Sumatra,0.0,0.0,0.0,0,Female,No education completed,2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.5568427
112,120503000613.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,6,0.33333334,0.16666667,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.13068892
113,120503000613.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,6,0.33333334,0.16666667,0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.49448544
114,120503000615.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.22822933
115,120503000615.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.36408004
116,120503000616.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,3,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.17692655
117,120503000616.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,6,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.16666667,0.16666667,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.44287726
118,120701000101.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.17631099
119,120701000101.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 5 (richest),Rural,0.0,0.0,1.0,0.0,0.09146829
120,120701000102.0,2005,Sumatra,0.0,0.0,0.0,0,Female,No education completed,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Quintile 4,Rural,1.0,1.0,0.0,1.0,0.49383608
121,120701000102.0,2006,Sumatra,0.0,0.0,0.0,1,Female,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,Quintile 5 (richest),Rural,1.0,0.0,1.0,1.0,0.25737152
122,120701000104.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.073217675
123,120701000104.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Quintile 5 (richest),Rural,0.0,0.0,1.0,0.0,0.073217675
124,120701000106.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,4,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.084831305
125,120701000106.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,5,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.082090445
126,120701000109.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,Quintile 4,Rural,1.0,1.0,0.0,1.0,0.15254077
127,120701000109.0,2006,Sumatra,0.0,0.0,1.0,1,Male,Primary,8,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.5,0.0,0.0,Quintile 5 (richest),Rural,1.0,0.0,1.0,1.0,0.043466005
128,120701000111.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.08789932
129,120701000111.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 5 (richest),Rural,0.0,0.0,1.0,0.0,0.08789932
130,120701000113.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.2,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.14273815
131,120701000113.0,2006,Sumatra,0.0,0.5,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.4,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.15967177
132,120701000114.0,2005,Sumatra,0.0,1.0,0.0,0,Male,Primary,6,0.0,0.0,0.33333334,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.1544937
133,120701000114.0,2006,Sumatra,0.0,0.0,0.5,0,Male,Primary,6,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.15429336
134,120701000116.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,6,0.33333334,0.0,0.33333334,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.1843293
135,120701000116.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,6,0.33333334,0.0,0.33333334,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.1843293
136,120714000602.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.08789932
137,120714000602.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 5 (richest),Rural,0.0,0.0,1.0,0.0,0.06382117
138,120714000605.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 5 (richest),Rural,1.0,1.0,0.0,1.0,0.18014126
139,120714000605.0,2006,Sumatra,0.0,0.0,0.0,1,Male,No education completed,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Quintile 2,Rural,1.0,0.0,1.0,1.0,0.53286505
140,120714000606.0,2005,Sumatra,0.0,0.0,0.0,0,Female,No education completed,5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.0,Quintile 3,Rural,1.0,1.0,0.0,1.0,0.43043885
141,120714000606.0,2006,Sumatra,0.0,0.0,0.0,1,Female,No education completed,8,0.125,0.25,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.25,0.125,0.0,Quintile 2,Rural,1.0,0.0,1.0,1.0,0.5195004
142,120714000608.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,5,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.4854728
143,120714000608.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,7,0.0,0.0,0.14285715,0.14285715,0.14285715,0.2857143,0.14285715,0.0,0.0,0.14285715,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.14681274
144,120714000610.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,6,0.16666667,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.18544939
145,120714000610.0,2006,Sumatra,0.0,0.0,0.0,0,Male,No education completed,6,0.16666667,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.32758275
146,120714000611.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.033529345
147,120714000611.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,5,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,Quintile 5 (richest),Rural,0.0,0.0,1.0,0.0,0.019486116
148,120714000612.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,6,0.0,0.16666667,0.16666667,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.31465504
149,120714000612.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,7,0.0,0.14285715,0.14285715,0.0,0.14285715,0.0,0.2857143,0.0,0.0,0.2857143,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.26426595
150,120714000613.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,7,0.2857143,0.0,0.14285715,0.14285715,0.0,0.0,0.14285715,0.0,0.0,0.14285715,0.14285715,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.2987038
151,120714000613.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Higher,5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.2,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.010663581
152,120714000614.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.38622597
153,120714000614.0,2006,Sumatra,0.0,0.0,0.0,0,Male,No education completed,4,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.6097127
154,120714000615.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.39468384
155,120714000615.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,5,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.13492933
156,120714000616.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.24019766
157,120714000616.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.14652671
158,120803001905.0,2005,Sumatra,0.0,0.0,0.0,0,Female,Primary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Urban,1.0,1.0,0.0,1.0,0.50720346
159,120803001905.0,2006,Sumatra,0.0,0.0,0.0,1,Female,Primary,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 2,Urban,1.0,0.0,1.0,1.0,0.38041773
160,120803001906.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,4,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.15607157
161,120803001906.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.19258209
162,120803001907.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.15894358
163,120803001907.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.15894358
164,120803001909.0,2005,Sumatra,0.0,0.0,0.0,0,Female,Primary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,0.0,Quintile 2,Urban,0.0,1.0,0.0,0.0,0.43648946
165,120803001909.0,2006,Sumatra,0.0,0.0,0.0,0,Female,Primary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,Quintile 1 (poorest),Urban,0.0,0.0,1.0,0.0,0.57193804
166,120803001910.0,2005,Sumatra,0.0,0.0,0.0,0,Female,Junior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,1.0,0.0,0.0,0.080512725
167,120803001910.0,2006,Sumatra,0.0,0.0,0.0,0,Female,Junior secondary,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Quintile 5 (richest),Urban,0.0,0.0,1.0,0.0,0.080512725
168,120803001912.0,2005,Sumatra,0.0,0.0,1.0,0,Female,Primary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.34051442
169,120803001912.0,2006,Sumatra,0.0,0.0,0.0,0,Female,Primary,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.33333334,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.36270955
170,120803001913.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,Quintile 4,Urban,0.0,1.0,0.0,0.0,0.15168874
171,120803001913.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,Quintile 4,Urban,0.0,0.0,1.0,0.0,0.14950798
172,120803001914.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,6,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.09432942
173,120803001914.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,6,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.33333334,0.0,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.09328805
174,120803001915.0,2005,Sumatra,0.0,0.0,0.0,0,Female,Junior secondary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,1.0,0.0,0.0,0.23782527
175,120803001915.0,2006,Sumatra,0.0,0.0,0.0,0,Female,Junior secondary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,Quintile 3,Urban,0.0,0.0,1.0,0.0,0.23782527
176,120806001101.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.14293739
177,120806001101.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.23720409
178,120806001104.0,2005,Sumatra,0.0,0.0,1.0,0,Female,No education completed,6,0.0,0.0,0.0,0.33333334,0.0,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.53182346
179,120806001104.0,2006,Sumatra,0.0,0.0,0.0,0,Female,Primary,8,0.125,0.0,0.125,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.48139438
180,120806001105.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.3607315
181,120806001105.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.3607315
182,120806001106.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,7,0.0,0.0,0.2857143,0.0,0.14285715,0.0,0.14285715,0.0,0.0,0.42857143,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.35750803
183,120806001106.0,2006,Sumatra,0.0,0.0,0.0,0,Male,No education completed,6,0.0,0.0,0.33333334,0.0,0.16666667,0.0,0.16666667,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.38765723
184,120806001108.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.5724559
185,120806001108.0,2006,Sumatra,0.0,0.0,0.0,0,Female,No education completed,4,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.59791565
186,120806001110.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,5,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.23058325
187,120806001110.0,2006,Sumatra,0.0,0.0,0.0,1,Male,Senior secondary,5,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,Quintile 1 (poorest),Rural,1.0,0.0,1.0,1.0,0.23058325
188,120806001111.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.29754978
189,120806001111.0,2006,Sumatra,0.0,0.0,0.0,0,Male,No education completed,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.29754978
190,120806001114.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.3607315
191,120806001114.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,3,0.33333334,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.23045099
192,120806001115.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,5,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.47576475
193,120806001115.0,2006,Sumatra,0.0,0.0,0.0,0,Male,No education completed,5,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.41060117
194,120806001116.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,6,0.0,0.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.39622197
195,120806001116.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,4,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 2,Rural,0.0,0.0,1.0,0.0,0.33633468
196,120901000601.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Junior secondary,5,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,Quintile 3,Rural,0.0,1.0,0.0,0.0,0.2183813
197,120901000601.0,2006,Sumatra,0.0,1.0,0.0,0,Male,Junior secondary,6,0.0,0.33333334,0.16666667,0.0,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0,Quintile 1 (poorest),Rural,0.0,0.0,1.0,0.0,0.37822634
198,120901000603.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Primary,5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.14841399
199,120901000603.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Primary,3,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0,0.0,Quintile 5 (richest),Rural,0.0,0.0,1.0,0.0,0.06976726
200,120901000604.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,3,0.0,0.33333334,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.33333334,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.2021462
201,120901000604.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,4,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.14809011
202,120901000605.0,2005,Sumatra,0.0,0.0,0.0,0,Male,No education completed,7,0.0,0.0,0.14285715,0.14285715,0.14285715,0.0,0.2857143,0.0,0.14285715,0.14285715,0.0,0.0,Quintile 1 (poorest),Rural,1.0,1.0,0.0,1.0,0.4947048
203,120901000605.0,2006,Sumatra,0.0,0.0,0.0,1,Male,No education completed,6,0.0,0.0,0.16666667,0.16666667,0.16666667,0.0,0.33333334,0.0,0.0,0.16666667,0.0,0.0,Quintile 4,Rural,1.0,0.0,1.0,1.0,0.21730436
204,120901000606.0,2005,Sumatra,0.0,0.0,0.0,0,Female,No education completed,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,Quintile 4,Rural,0.0,1.0,0.0,0.0,0.3621916
205,120901000606.0,2006,Sumatra,0.0,0.0,0.0,0,Female,Primary,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.36275876
206,120901000608.0,2005,Sumatra,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 5 (richest),Rural,0.0,1.0,0.0,0.0,0.3128018
207,120901000608.0,2006,Sumatra,0.0,0.0,0.0,0,Female,No education completed,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Quintile 4,Rural,0.0,0.0,1.0,0.0,0.5072338
208,120901000610.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,4,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 2,Rural,1.0,1.0,0.0,1.0,0.23371482
209,120901000610.0,2006,Sumatra,0.0,0.0,0.0,1,Male,Senior secondary,4,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,Quintile 3,Rural,1.0,0.0,1.0,1.0,0.15793599
210,120901000611.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,6,0.0,0.16666667,0.16666667,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 2,Rural,0.0,1.0,0.0,0.0,0.16664904
211,120901000611.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,6,0.0,0.16666667,0.0,0.16666667,0.33333334,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.12110888
212,120901000613.0,2005,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,8,0.0,0.25,0.0,0.375,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.0,Quintile 1 (poorest),Rural,0.0,1.0,0.0,0.0,0.23608817
213,120901000613.0,2006,Sumatra,0.0,0.0,0.0,0,Male,Senior secondary,6,0.0,0.33333334,0.0,0.16666667,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.0,0.0,Quintile 3,Rural,0.0,0.0,1.0,0.0,0.11927819
